id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,imageUrl
15346,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts,http://assets.myntassets.com/v1/images/style/properties/29363780401bc3b628796450214d5266_images.jpg
52481,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Pink,Winter,2015,Casual,Red Rose Pink & Black Nightdress,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Pink---Black-Nightdress_7135320d1c8d8a91765103eacd79ff19_images.jpg
21173,Women,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,s.Oliver Women Grey Shirt,http://assets.myntassets.com/v1/images/style/properties/sOliver-Women-Grey-Shirt_cefde0d6bd0b74888e9d34814be33deb_images.jpg
4711,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Toronto Hand Black Watch,http://assets.myntassets.com/v1/images/style/properties/ace210a5d0c0192e586736ceef135dff_images.jpg
40978,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys United Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/4fb51b6af9daa7d7e7b37a54ee98d6a8_images.jpg
14294,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Classic Polo Men Stripes Black Tshirts,http://assets.myntassets.com/v1/images/style/properties/aaf0b739cd9003999c599bc0fba283e4_images.jpg
17411,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Lotto Men Basketball Mid White Sports Shoe,http://assets.myntassets.com/v1/images/style/properties/95dd8b87ceff0247a70579ba850c0164_images.jpg
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Little Miss Women Printed Rust T-shirt,http://assets.myntassets.com/v1/images/style/properties/b4912a94db18a093e185d9e4c2649edf_images.jpg
23624,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls White I love Shopping Top,http://assets.myntassets.com/v1/images/style/properties/5ab7fb83e0891f3453746c9a073e3ec6_images.jpg
6046,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,UCB Men Logo Chest Green Shirt,http://assets.myntassets.com/v1/images/style/properties/91a4e27feeff9df032dab2f078513732_images.jpg
34693,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012,Casual,Allen Solly Kids Girls Poplin Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/c8c6fd3233823726f484da6b7007f016_images.jpg
47361,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Baggit Women Black Voodoo Gang Handbag,http://assets.myntassets.com/v1/images/style/properties/967bf381f8fa631bae7830f11c6f3aaa_images.jpg
7194,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Jealous 21 Women's BFF Printed White Top,http://assets.myntassets.com/v1/images/style/properties/2302abf56311dd985dd4f2227f3159e5_images.jpg
51204,Women,Apparel,Innerwear,Bra,Peach,Summer,2017,Casual,Enamor Women Peach Bra,http://assets.myntassets.com/v1/images/style/properties/Enamor-Women-Peach-Bra_92f183113d2e2308280712d09ba91658_images.jpg
30233,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Numero Uno Men White Shoes,http://assets.myntassets.com/v1/images/style/properties/115e53e76402ea9af077f2d5e44a7ea4_images.jpg
48329,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Pitaraa Women Purple Sling Bag,http://assets.myntassets.com/v1/images/style/properties/4082c1426acb0becf0a683c7632bdefb_images.jpg
18459,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,David Beckham Intimately Men Deos,http://assets.myntassets.com/v1/images/style/properties/e8b9dff957e93239e3dc85fbb4711eea_images.jpg
27284,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Mother Earth Women Dark Brown Kurta,http://assets.myntassets.com/v1/images/style/properties/cf5d17a1ea049fde4d93c31d7a5d3249_images.jpg
12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Leggings,http://assets.myntassets.com/v1/images/style/properties/8c29f66ec78e78081504b6ad73e6af8b_images.jpg
42613,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set,http://assets.myntassets.com/v1/images/style/properties/19bcac6a0dfadc76e51f433c21353070_images.jpg
3534,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's I Want You Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/2a09216723dc52a345f4b19213147e0d_images.jpg
24065,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Locomotive Men Checked Green Shirt,http://assets.myntassets.com/v1/images/style/properties/69b55593f043e59513642eeea29a737b_images.jpg
10250,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Hahk Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/65b6116e73b95222a12a01d5460b0e85_images.jpg
57597,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual,Lotus Herbals Moistpetals Rudy Pink Lipstick 140,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Moistpetals-Rudy-Pink-Lipstick-140_fa1c58eb5de4afa96296ebd0d17aede2_images.jpg
40520,Men,Accessories,Watches,Watches,Cream,Winter,2016,Casual,Titan Men Cream Dial Watch,http://assets.myntassets.com/v1/images/style/properties/30bdfec62477379208f3867499e951da_images.jpg
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010,Sports,Reebok Men trackpant- male Track Pants,http://assets.myntassets.com/v1/images/style/properties/b9828d5eb23f75d6cb4ba5a66f292b83_images.jpg
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,http://assets.myntassets.com/v1/images/style/properties/ee72992612c863eb745e67ffdfd710ce_images.jpg
44180,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Nike Fragrances Women Spicy Love Perfume 150 ml,http://assets.myntassets.com/v1/images/style/properties/d2a8d3e7f53e9eb31a35f84f100b5def_images.jpg
37472,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Esprit Men Grey Dial Watch,http://assets.myntassets.com/v1/images/style/properties/4a4b697ef1fe5d38b38c85a357e21364_images.jpg
53137,Women,Footwear,Shoes,Flats,Brown,Winter,2015,Casual,Catwalk Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/8e313b831ecb312d445cb49176d23b8f_images.jpg
15722,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/9854a566783e31b6172f1deab77281fa_images.jpg
4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Marvel Comics Men's Comic Poses Navy T-shirt,http://assets.myntassets.com/v1/images/style/properties/2168c1954a31148429a42e0b4713da75_images.jpg
35325,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/45cf3125c4b4d62a70d092642cb20ade_images.jpg
22392,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,ADIDAS Women Whalf Striper White Top,http://assets.myntassets.com/v1/images/style/properties/14a0d59953458f475aefe3feda05a59c_images.jpg
51660,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fossil Men Black Dial Watch AM4384,http://assets.myntassets.com/assets/images/51660/2016/5/20/11463745871517-Fossil-Men-Black-Dial-Watch-AM4384-9531463745871355-1.jpg
17075,Women,Accessories,Belts,Belts,Navy Blue,Winter,2015,Casual,Lino Perros Women Weaved  Navy Blue Belt,http://assets.myntassets.com/v1/images/style/properties/a3740805ecd4cfcc325c62f31f36ac19_images.jpg
23240,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Aneri Women Ashna Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/fe55685f6ea6d6adffb2591f2c72135e_images.jpg
6422,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Lotto Unisex Canvas Black Grey Shoe,http://assets.myntassets.com/v1/images/style/properties/a537d39e1561221aed28102099c90c66_images.jpg
18801,Men,Accessories,Belts,Belts,Brown,Summer,2011,Casual,Peter England Men Casual Brown Belt,http://assets.myntassets.com/v1/images/style/properties/036080ad254438901d32fb0e3c6369e6_images.jpg
26732,Women,Personal Care,Fragrance,Deodorant,Purple,Spring,2017,Casual,Reebok Women Reestyle Deo,http://assets.myntassets.com/v1/images/style/properties/6fb082f65d44f4202ec31a692072c670_images.jpg
12507,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men Casual Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/b1ff46e8d902c8cf2eb2664e792014a6_images.jpg
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Lee Women Katie Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/440c755b5bf8e95bd75d3a8b511f96da_images.jpg
3150,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Nike Men's Lunarswift Black Shoe,http://assets.myntassets.com/v1/images/style/properties/f23c4d59eb6ca3cd621c3db690e0c708_images.jpg
17849,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Flying Machine Women This & That Grey Tshirt,http://assets.myntassets.com/v1/images/style/properties/6e945cb500ebcec2187d5289389062d4_images.jpg
29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Classic Polo Men Printed Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/ea3f97ed1d89b449b782c01da33591b3_images.jpg
42879,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,French Connection Women Black Buffy Clutch,http://assets.myntassets.com/v1/images/style/properties/6ddb4d4164841bb5cef5b7b7f282d563_images.jpg
16395,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Levis Men Check Black Shirts,http://assets.myntassets.com/v1/images/style/properties/c7118251a3a216f7667ba45f8f621ccc_images.jpg
51452,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White & Pink Top,http://assets.myntassets.com/v1/images/style/properties/1cd4ff69be2545cf4bd12e62f3c68890_images.jpg
6610,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt,http://assets.myntassets.com/v1/images/style/properties/5e64f7d7273ccbd20f45fd27c20f2d5b_images.jpg
47537,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Portia Women Brown Flats,http://assets.myntassets.com/v1/images/style/properties/850fe0b3abd042bd9af245d22f884528_images.jpg
17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/f8d3472a2bd68974dda67781d80156ce_images.jpg
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014,Formal,Arrow Men Navy Blue Solid Trousers,http://assets.myntassets.com/v1/images/style/properties/64c62f3e3406deb5326d7bf6f4c417f4_images.jpg
42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/bf609f778c0433c073cf4857238104eb_images.jpg
3362,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's Creative designs Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/942600076a8ee0acef2e6ac94bafbc17_images.jpg
12735,Unisex,Accessories,Headwear,Caps,Black,Fall,2011,Sports,Nike Unisex U Black Caps,http://assets.myntassets.com/v1/images/style/properties/Nike-Unisex-U-Black-Capsaef73c0e1cbf3f01b86867ee3cb01263_images.jpg
54120,Women,Footwear,Shoes,Flats,Beige,Winter,2012,Casual,Rocia Women Beige Flats,http://assets.myntassets.com/v1/images/style/properties/24f753782c9608794f668bb11e121a37_images.jpg
30465,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women All Day Long Black Bra,http://assets.myntassets.com/v1/images/style/properties/37da655b48ef258563ea85941746348b_images.jpg
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,http://assets.myntassets.com/v1/images/style/properties/793eb55fe964506704a09f4113f6fe19_images.jpg
43197,Women,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Fastrack Women Grey Dial Watch,http://assets.myntassets.com/v1/images/style/properties/97dd8facb3d7f56c2c92dc4d29e456ed_images.jpg
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Nike Men Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/bb16165bfc63aacfc18bd93325220359_images.jpg
24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Numero Uno Men Navy Blue Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/d0ee2c3d9795f7a1d0f5679e3a6cde55_images.jpg
10062,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Men Puma runhard tee Grey Tshirts,http://assets.myntassets.com/v1/images/style/properties/821d377e49f3aa198c1937e9793099a6_images.jpg
56677,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-White-Dial-Watch_2c70c1ed41ee4cd5fdc723fce9187a94_images.jpg
25385,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Briefs,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-Navy-Blue-Brief_c16b7fac8aaf798d7c9b9fe48afc1d8a_images.jpg
32332,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Q&Q Men Steel Digital Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Steel-Digital-Watch_e51dddb12b940435f212771f64dfc98b_images.jpg
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/105c607753deea7b4ae6bc41d51661ee_images.jpg
37640,Women,Accessories,Bags,Clutches,Red,Summer,2012,Casual,Wills Lifestyle Women Red Clutch,http://assets.myntassets.com/v1/images/style/properties/150dc3ae68a4b567aad9e604044ff122_images.jpg
4147,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women Glide White Grey Shoe,http://assets.myntassets.com/v1/images/style/properties/bcb241296d93b8198038571a64f99b97_images.jpg
36792,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Dial Attivo Watch,http://assets.myntassets.com/v1/images/style/properties/9d0dd0e253b33b263398d4bf0e13b4af_images.jpg
45260,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO G-Shock Men Black Digital Watch DW-5600E-1VDF G001,http://assets.myntassets.com/assets/images/45260/2018/3/5/11520251183737-CASIO-G-Shock-Men-Black-Digital-Watch-G001-5601520251183526-1.jpg
15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Fall,2011,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/659ca18f067f9fb78cc7824eaf1d165e_images.jpg
21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,ADIDAS Men Navy Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Navy-Blue-Sweatshirt_be449d995ae665cbce81fbce0d69ea1e_images.jpg
34038,Boys,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Gini and Jony Boys Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/95b4fd12eab9acd511b805a11601c92c_images.jpg
43956,Women,Footwear,Sandal,Sports Sandals,Purple,Summer,2012,Casual,Puma Women Purple Techno Sandals,http://assets.myntassets.com/v1/images/style/properties/ab1244dde780b3a3275ff5ace796ecf3_images.jpg
28467,Women,Apparel,Topwear,Tshirts,Rust,Summer,2012,Casual,Urban Yoga Women Printed Rust T-shirt,http://assets.myntassets.com/v1/images/style/properties/8f19a26145719f3b827d29e1d82dc969_images.jpg
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011,Formal,Peter England Men Stripes Charcoal Trouser,http://assets.myntassets.com/v1/images/style/properties/9fbf62acb109790ee9cf91bf5594cf5c_images.jpg
42884,Women,Accessories,Bags,Clutches,Beige,Summer,2012,Casual,French Connection Women Beige Clutch,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Beige-Clutch_41c343d3db1461f9ba4fd8e5e0211906_images.jpg
55833,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017,Casual,Colorbar Glamour Radiant Glow 001,http://assets.myntassets.com/assets/images/55833/2019/1/10/b111ce8e-7f66-4319-b753-90a5580f08221547122964116-Colorbar-Glamour-Radiant-Glow-001-6691547122964016-1.jpg
46418,Men,Accessories,Watches,Watches,Olive,Winter,2016,Casual,Timex Men Olive Green Dial Watch DV10,http://assets.myntassets.com/assets/images/46418/2016/1/11/11452508572308-Timex-Men-Olive-Green-Dial-Watch-DV10-6571452508571875-1.jpg
48582,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,http://assets.myntassets.com/v1/images/style/properties/1e295b7875db19e9378ece6bb0bf23f8_images.jpg
30498,Women,Apparel,Innerwear,Bra,Brown,Summer,2012,Casual,Lovable Women Fiona Brown Bra,http://assets.myntassets.com/v1/images/style/properties/d6b11ef3c249b0534ead09f4c42f3f2b_images.jpg
8777,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Price catch Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/6b27c58fd2eb926c7f9b9d5efc0c1818_images.jpg
19320,Unisex,Accessories,Bags,Backpacks,Pink,Fall,2011,Casual,Nike Unisex Classic Turf Pink Backpack,http://assets.myntassets.com/v1/images/style/properties/288e3c2cd409935a0e01540f7057859d_images.jpg
25378,Men,Apparel,Innerwear,Innerwear Vests,Beige,Summer,2016,Casual,Levis Men Beige Innerwear T-shirt,http://assets.myntassets.com/v1/images/style/properties/5489e314ba8c88e1641bf549fbf6ad0d_images.jpg
4986,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,ADIDAS Men Bayern Munchen Red Jersey,http://assets.myntassets.com/v1/images/style/properties/8580e2e688a9ccf9b2bb20e3a89c69cc_images.jpg
39727,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Woman Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7de446d3e6ec4218c2a71e76aa91ce5a_images.jpg
57758,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,2017,NA,Lotus Herbals Jojobawash Face Wash,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Jojobawash-Face-Wash_f4d1e20721e77abd1c7d75e378f09f7b_images.jpg
5854,Women,Accessories,Bags,Handbags,Pink,Summer,2011,Casual,ADIDAS Women Pink Handbag,http://assets.myntassets.com/v1/images/style/properties/ff765bacfb935d26ebd72c44547cde93_images.jpg
11971,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Glow White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ab1fe16c66350052ecb0ade9502ebcca_images.jpg
5068,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Being Human Men Grey Dial Blue Strap Watch,http://assets.myntassets.com/v1/images/style/properties/015d474f1a5f2759e4cff6b78ef7bb2d_images.jpg
39515,Unisex,Accessories,Bags,Laptop Bag,Brown,Summer,2012,Casual,Peter England Unisex Brown Laptop Bag,http://assets.myntassets.com/v1/images/style/properties/c48c9cad79bcb6e7563bbb292192d8c7_images.jpg
45893,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Ssteele Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/9772297f624ac9384d9b349fe62cdc1d_images.jpg
44941,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/851760e82d34ebdc4b38d0dcd399e3f2_images.jpg
24098,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Red Tape Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/3f605d586102ca09379cc592e697610a_images.jpg
4388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,DC Comics Lantern Arrow All Over Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/8fb251ea403fab32952058a73088aeb2_images.jpg
58522,Unisex,Accessories,Accessories,Travel Accessory,Rust,Summer,2015,Casual,Wildcraft Unisex Rust Orange Travel Pouch,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Orange-Chalk-Bag_b52edc6279b3e1f016a8e7d822a0b2d6_images.jpg
